time,open,high,low,close,volume,symbols,date-first,month-first,minutes
2022-03-25 13:14:00,130.51,130.56,130.4864,130.56,1184,my_symbols,26/04/2022,05/26/2022,01:14:00 PM
2022-03-25 13:13:00,130.51,130.51,130.46,130.49,3333,my_symbols,26/04/2022,05/26/2022,01:13:00 PM
2022-03-25 13:12:00,130.49,130.4922,130.46,130.4922,2375,my_symbols,26/04/2022,05/26/2022,01:12:00 PM
2022-03-25 13:11:00,130.5,130.5,130.47,130.5,6029,my_symbols,26/04/2022,05/26/2022,01:11:00 PM
2022-03-25 13:10:00,130.5174,130.5174,130.505,130.51,675,my_symbols,26/04/2022,05/26/2022,01:10:00 PM
2022-03-25 13:09:00,130.52,130.53,130.501,130.52,1866,my_symbols,26/04/2022,05/26/2022,01:09:00 PM
2022-03-25 13:08:00,130.57,130.57,130.55,130.55,861,my_symbols,26/04/2022,05/26/2022,01:08:00 PM
2022-03-25 13:07:00,130.47,130.55,130.44,130.55,4317,my_symbols,26/04/2022,05/26/2022,01:07:00 PM
2022-03-25 13:06:00,130.51,130.5196,130.47,130.47,5074,my_symbols,26/04/2022,05/26/2022,01:06:00 PM
2022-03-25 13:05:00,130.515,130.53,130.515,130.53,3582,my_symbols,26/04/2022,05/26/2022,01:05:00 PM
2022-03-25 13:04:00,130.51,130.53,130.485,130.485,3477,my_symbols,26/04/2022,05/26/2022,01:04:00 PM
2022-03-25 13:03:00,130.5,130.5,130.47,130.47,1933,my_symbols,26/04/2022,05/26/2022,01:03:00 PM
2022-03-25 13:02:00,130.6159,130.6159,130.54,130.54,3171,my_symbols,26/04/2022,05/26/2022,01:02:00 PM
2022-03-25 13:01:00,130.6055,130.6233,130.59,130.61,3263,my_symbols,26/04/2022,05/26/2022,01:01:00 PM
2022-03-25 13:00:00,130.66,130.66,130.59,130.62,4210,my_symbols,26/04/2022,05/26/2022,01:00:00 PM
2022-03-25 12:59:00,130.58,130.67,130.58,130.67,6591,my_symbols,26/04/2022,05/26/2022,12:59:00 PM
2022-03-25 12:58:00,130.54,130.58,130.54,130.57,2428,my_symbols,26/04/2022,05/26/2022,12:58:00 PM
2022-03-25 12:57:00,130.53,130.55,130.53,130.54,2657,my_symbols,26/04/2022,05/26/2022,12:57:00 PM
2022-03-25 12:56:00,130.58,130.58,130.51,130.5234,3088,my_symbols,26/04/2022,05/26/2022,12:56:00 PM
2022-03-25 12:55:00,130.53,130.6081,130.53,130.6,4412,my_symbols,26/04/2022,05/26/2022,12:55:00 PM
2022-03-25 12:54:00,130.53,130.53,130.49,130.52,4893,my_symbols,26/04/2022,05/26/2022,12:54:00 PM
2022-03-25 12:53:00,130.59,130.59,130.52,130.52,3187,my_symbols,26/04/2022,05/26/2022,12:53:00 PM
2022-03-25 12:52:00,130.57,130.6063,130.56,130.6,3663,my_symbols,26/04/2022,05/26/2022,12:52:00 PM
2022-03-25 12:51:00,130.52,130.5301,130.51,130.5301,2750,my_symbols,26/04/2022,05/26/2022,12:51:00 PM
2022-03-25 12:50:00,130.56,130.56,130.53,130.53,2247,my_symbols,26/04/2022,05/26/2022,12:50:00 PM
2022-03-25 12:49:00,130.5287,130.555,130.52,130.555,3548,my_symbols,26/04/2022,05/26/2022,12:49:00 PM
2022-03-25 12:48:00,130.525,130.57,130.525,130.57,2736,my_symbols,26/04/2022,05/26/2022,12:48:00 PM
2022-03-25 12:47:00,130.48,130.4998,130.44,130.46,4316,my_symbols,26/04/2022,05/26/2022,12:47:00 PM
2022-03-25 12:46:00,130.49,130.515,130.46,130.5,5438,my_symbols,26/04/2022,05/26/2022,12:46:00 PM
2022-03-25 12:45:00,130.48,130.5024,130.47,130.49,3105,my_symbols,26/04/2022,05/26/2022,12:45:00 PM
2022-03-25 12:44:00,130.36,130.47,130.36,130.47,1385,my_symbols,26/04/2022,05/26/2022,12:44:00 PM
2022-03-25 12:43:00,130.405,130.41,130.3398,130.3578,3365,my_symbols,26/04/2022,05/26/2022,12:43:00 PM
2022-03-25 12:42:00,130.365,130.39,130.3468,130.39,1480,my_symbols,26/04/2022,05/26/2022,12:42:00 PM
2022-03-25 12:41:00,130.35,130.37,130.35,130.35,2672,my_symbols,26/04/2022,05/26/2022,12:41:00 PM
2022-03-25 12:40:00,130.33,130.35,130.31,130.33,6275,my_symbols,26/04/2022,05/26/2022,12:40:00 PM
2022-03-25 12:39:00,130.36,130.37,130.33,130.33,4176,my_symbols,26/04/2022,05/26/2022,12:39:00 PM
2022-03-25 12:38:00,130.39,130.4,130.34,130.37,8398,my_symbols,26/04/2022,05/26/2022,12:38:00 PM
2022-03-25 12:37:00,130.395,130.4053,130.39,130.3984,1576,my_symbols,26/04/2022,05/26/2022,12:37:00 PM
2022-03-25 12:36:00,130.38,130.4,130.3592,130.4,2508,my_symbols,26/04/2022,05/26/2022,12:36:00 PM
2022-03-25 12:35:00,130.37,130.4046,130.35,130.39,3655,my_symbols,26/04/2022,05/26/2022,12:35:00 PM
2022-03-25 12:34:00,130.36,130.385,130.36,130.3724,3367,my_symbols,26/04/2022,05/26/2022,12:34:00 PM
2022-03-25 12:33:00,130.43,130.44,130.34,130.35,5213,my_symbols,26/04/2022,05/26/2022,12:33:00 PM
2022-03-25 12:32:00,130.41,130.43,130.37,130.43,3428,my_symbols,26/04/2022,05/26/2022,12:32:00 PM
2022-03-25 12:31:00,130.46,130.46,130.4,130.42,1896,my_symbols,26/04/2022,05/26/2022,12:31:00 PM
2022-03-25 12:30:00,130.47,130.47,130.43,130.45,2491,my_symbols,26/04/2022,05/26/2022,12:30:00 PM
2022-03-25 12:29:00,130.42,130.5,130.42,130.48,4343,my_symbols,26/04/2022,05/26/2022,12:29:00 PM
2022-03-25 12:28:00,130.35,130.41,130.35,130.41,2364,my_symbols,26/04/2022,05/26/2022,12:28:00 PM
2022-03-25 12:27:00,130.4307,130.4307,130.34,130.37,15001,my_symbols,26/04/2022,05/26/2022,12:27:00 PM
2022-03-25 12:26:00,130.45,130.48,130.44,130.44,2545,my_symbols,26/04/2022,05/26/2022,12:26:00 PM
2022-03-25 12:25:00,130.435,130.46,130.43,130.43,1814,my_symbols,26/04/2022,05/26/2022,12:25:00 PM
2022-03-25 12:24:00,130.48,130.48,130.44,130.44,4011,my_symbols,26/04/2022,05/26/2022,12:24:00 PM
2022-03-25 12:23:00,130.525,130.53,130.485,130.485,2618,my_symbols,26/04/2022,05/26/2022,12:23:00 PM
2022-03-25 12:22:00,130.44,130.53,130.44,130.52,6944,my_symbols,26/04/2022,05/26/2022,12:22:00 PM
2022-03-25 12:21:00,130.46,130.46,130.41,130.43,2612,my_symbols,26/04/2022,05/26/2022,12:21:00 PM
2022-03-25 12:20:00,130.415,130.48,130.4135,130.46,5896,my_symbols,26/04/2022,05/26/2022,12:20:00 PM
2022-03-25 12:19:00,130.38,130.43,130.37,130.43,3537,my_symbols,26/04/2022,05/26/2022,12:19:00 PM
2022-03-25 12:18:00,130.3723,130.38,130.35,130.37,4605,my_symbols,26/04/2022,05/26/2022,12:18:00 PM
2022-03-25 12:17:00,130.37,130.4,130.35,130.35,2471,my_symbols,26/04/2022,05/26/2022,12:17:00 PM
2022-03-25 12:16:00,130.45,130.45,130.36,130.36,5308,my_symbols,26/04/2022,05/26/2022,12:16:00 PM
2022-03-25 12:15:00,130.41,130.45,130.405,130.45,1681,my_symbols,26/04/2022,05/26/2022,12:15:00 PM
2022-03-25 12:14:00,130.42,130.42,130.4,130.41,1283,my_symbols,26/04/2022,05/26/2022,12:14:00 PM
2022-03-25 12:13:00,130.44,130.47,130.43,130.43,2969,my_symbols,26/04/2022,05/26/2022,12:13:00 PM
2022-03-25 12:12:00,130.42,130.45,130.39,130.435,2195,my_symbols,26/04/2022,05/26/2022,12:12:00 PM
2022-03-25 12:11:00,130.38,130.46,130.38,130.42,4533,my_symbols,26/04/2022,05/26/2022,12:11:00 PM
